TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
"2017-01-02 06:03:30",61403,29.1,31670,7.9,93.1,6.42,0.8,5.7
"2017-01-02 06:33:30",61404,28.95,30130,7.91,93.1,6.47,2.4,8.1
"2017-01-02 07:03:30",61405,29.19,32310.002,7.86,92.8,6.37,2.7,10.4
"2017-01-02 07:33:30",61406,29.34,33220,7.87,93.9,6.4,1.6,9.4
"2017-01-02 08:03:30",61407,29.31,33750,7.88,94.8,6.46,2.1,10.7
"2017-01-02 08:33:30",61408,29.35,33210,7.96,104.5,7.13,3,18.6
"2017-01-02 09:03:30",61409,29.38,34600,7.97,102.9,6.98,3.6,17.2
"2017-01-02 09:33:30",61410,29.42,34380,8,106.8,7.25,2.2,13.3
"2017-01-02 10:03:30",61411,29.5,35700,7.97,100.4,6.76,2,8.3
"2017-01-02 10:33:30",61412,29.52,36670,7.97,97.5,6.54,2.1,7.3
"2017-01-02 11:03:30",61413,29.7,36890,7.97,99,6.62,2.1,7.2
"2017-01-02 11:33:30",61414,29.48,37870,7.98,98.8,6.6,1.9,9.3
"2017-01-02 12:03:30",61415,29.72,37660,8.03,105.2,7.01,1.6,11
"2017-01-02 12:33:30",61416,29.77,37700,8.14,119.1,7.93,1.7,16.7
"2017-01-02 13:03:30",61417,29.71,37840,8.06,107.3,7.15,1.7,12.4
"2017-01-02 13:33:30",61418,29.76,37560,8.07,108.6,7.23,2.5,13.5
"2017-01-02 14:03:30",61419,29.71,37260,8.05,107,7.14,2,12.7
"2017-01-02 14:33:30",61420,29.74,37070,8.04,106.9,7.14,2.2,13.8
"2017-01-02 15:03:30",61421,29.77,36710,8,103.1,6.89,1.7,11
"2017-01-02 15:33:30",61422,29.79,36510,8,103.1,6.89,1.7,11
"2017-01-02 16:03:30",61423,29.86,36000,7.98,101.4,6.79,1.5,9.6
"2017-01-02 16:33:30",61424,29.87,35560,8.01,104.3,6.99,2.6,10.7
"2017-01-02 17:03:30",61425,29.88,35050,8.01,103.6,6.96,1.7,10
"2017-01-02 17:33:30",61426,29.87,34570,8,102.8,6.91,0.9,8.4
"2017-01-02 18:03:30",61427,29.87,34140,8.01,103.5,6.98,0.9,7.4
"2017-01-02 18:33:30",61428,29.8,33900,8,103.1,6.96,1,5.6
"2017-01-02 19:03:30",61429,29.74,33940,7.99,102.5,6.93,1,6.9
"2017-01-02 19:33:30",61430,29.7,34030,8,102.6,6.93,0.4,6.9
"2017-01-02 20:03:30",61431,29.6,34270,7.93,100.3,6.78,1.4,7.3
"2017-01-02 20:33:30",61432,29.43,34000,7.94,98.8,6.71,3.3,9.5
"2017-01-02 21:03:30",61433,29.48,34310,7.95,99.3,6.73,2.1,12.3
"2017-01-02 21:33:30",61434,29.56,34980,7.95,99.1,6.69,2.3,12.4
"2017-01-02 22:03:30",61435,29.51,35870,7.96,98.4,6.63,2.4,9.6
"2017-01-02 22:33:30",61436,29.4,36330,7.96,98.3,6.62,2.1,9.3
"2017-01-02 23:03:30",61437,29.46,36440,7.95,96.2,6.47,2.2,8
"2017-01-02 23:33:30",61438,29.41,36840,7.96,96.9,6.51,1.8,7.9
"2017-01-03 00:03:30",61439,29.28,36780,7.97,97.9,6.59,0.8,7.7
"2017-01-03 00:33:30",61440,29.34,37700,7.99,96.9,6.5,1.2,8.5
"2017-01-03 01:03:30",61441,29.28,37680,7.97,95.6,6.42,0.7,7
"2017-01-03 01:33:30",61442,29.23,37580,7.97,94.4,6.35,1.5,7.3
"2017-01-03 02:03:30",61443,29.29,37310,7.94,91.8,6.17,1.8,6
"2017-01-03 02:33:30",61444,29.31,37050,7.91,90.9,6.11,1.5,6.9
"2017-01-03 03:03:30",61445,29.33,36820,7.9,89.2,6,1.3,5.7
"2017-01-03 03:33:30",61446,29.3,36330,7.9,88,5.94,1.2,4.4
"2017-01-03 04:03:30",61447,29.24,35670,7.88,88,5.96,0.7,3.4
"2017-01-03 04:33:30",61448,29.2,35220,7.87,87.6,5.94,0.9,3.5
"2017-01-03 05:03:30",61449,29.16,34800,7.86,87.8,5.97,0.7,4
"2017-01-03 05:33:30",61450,29.14,34270,7.86,87.1,5.94,0.5,3.6
"2017-01-03 06:03:30",61451,29.04,33770,7.86,87.4,5.98,0.7,3.7
"2017-01-03 06:33:30",61452,29,33260,7.87,88,6.03,0.5,5.7
"2017-01-03 07:03:30",61453,29.03,33540,7.89,90.2,6.17,0.6,8.1
"2017-01-03 07:33:30",61454,29.18,33940,7.92,91.2,6.22,1.2,8.6
"2017-01-03 08:03:30",61455,29.28,34530,7.87,89.3,6.06,1,6
"2017-01-03 08:33:30",61456,29.29,35190,7.89,89,6.03,1.3,4.7
"2017-01-03 09:03:30",61457,29.29,35950,7.88,87.3,5.9,1.6,4.3
"2017-01-03 09:33:30",61458,29.4,36050,7.95,95.5,6.44,0.3,11
"2017-01-03 10:03:30",61459,29.43,37380,7.94,93.7,6.28,2,8
"2017-01-03 10:33:30",61460,29.48,37770,7.98,97.3,6.51,1.7,8.8
"2017-01-03 11:03:30",61461,29.34,37840,7.96,94.2,6.31,2.8,6.5
"2017-01-03 11:33:30",61462,29.23,38260,7.99,97.1,6.51,2.3,8.2
"2017-01-03 12:03:30",61463,29.32,38540,8,96.8,6.47,2.3,9.7
"2017-01-03 12:33:30",61464,29.36,38780,8.03,100,6.68,2.1,10.7
"2017-01-03 13:03:30",61465,29.5,38590,8.15,118.4,7.89,1.1,16.2
"2017-01-03 13:33:30",61466,29.42,38750,8.08,105.2,7.02,2,12.5
"2017-01-03 14:03:30",61467,29.54,38440,8.11,111.4,7.42,2,13.7
"2017-01-03 14:33:30",61468,29.58,38140,8.1,109.2,7.28,1.5,12.1
"2017-01-03 15:03:30",61469,29.62,37910,8.05,104.4,6.96,1.1,7.8
"2017-01-03 15:33:30",61470,29.64,37610,8.03,103,6.88,1.1,8.5
"2017-01-03 16:03:30",61471,29.63,37410,8.02,101,6.75,1.2,7.3
"2017-01-03 16:33:30",61472,29.61,37180,8.01,100.8,6.74,1.6,7.1
"2017-01-03 17:03:30",61473,29.58,36880,8.01,100.1,6.71,2.4,6.6
"2017-01-03 17:33:30",61474,29.56,36580,8.01,100.5,6.74,3.7,7.1
"2017-01-03 18:03:30",61475,29.5,36030,8.01,101,6.8,2.6,6.9
"2017-01-03 18:33:30",61476,29.4,35240,8.03,101.2,6.84,2.2,6.2
"2017-01-03 19:03:30",61477,29.34,35080,8.02,100.5,6.81,2.2,7.2
"2017-01-03 19:33:30",61478,29.24,34850,8.02,100.4,6.82,1.9,6.8
"2017-01-03 20:03:30",61479,29.2,34920,8.01,99,6.72,1,6.7
"2017-01-03 20:33:30",61480,29.13,35100,8.02,98.6,6.7,1.4,6.5
"2017-01-03 21:03:30",61481,29.09,35450,8,97,6.59,3.2,6.1
"2017-01-03 21:33:30",61482,29.18,36090,7.99,97.9,6.62,2.4,6.3
"2017-01-03 22:03:30",61483,29.27,36780,7.99,97.2,6.55,3.6,6.7
"2017-01-03 22:33:30",61484,29.26,37310,8,98.5,6.63,2.5,7.3
"2017-01-03 23:03:30",61485,29.18,37800,8.01,99.6,6.69,2.4,8.6
"2017-01-03 23:33:30",61486,29.12,38190,8.03,100.7,6.76,1.9,7.4
"2017-01-04 00:03:30",61487,29.02,38480,8.04,99.7,6.7,1.8,8.2
"2017-01-04 00:33:30",61488,29.1,38540,8.03,99.4,6.67,1.7,8.8
"2017-01-04 01:03:30",61489,29.01,38460,8.04,99.8,6.71,1.2,9.2
"2017-01-04 01:33:30",61490,28.95,38940,8.06,101.3,6.8,1.1,11.1
"2017-01-04 02:03:30",61491,28.89,38950,8.04,98.5,6.62,1.2,8.1
"2017-01-04 02:33:30",61492,28.84,38490,8,94,6.33,1.7,6.6
"2017-01-04 03:03:30",61493,28.83,38290,7.99,93,6.27,1.5,6.1
"2017-01-04 03:33:30",61494,28.86,38070,7.97,91.3,6.16,1.2,5.7
"2017-01-04 04:03:30",61495,28.82,37830,7.95,90,6.08,0.9,4
"2017-01-04 04:33:30",61496,28.74,37470,7.94,88.7,6.01,0.9,3.9
"2017-01-04 05:03:30",61497,28.57,36310,7.93,88.4,6.03,0.6,3.4
"2017-01-04 05:33:30",61498,28.52,35860,7.91,87.8,6.01,0.9,4.1
"2017-01-04 06:03:30",61499,28.49,35330,7.9,86.9,5.97,0.8,4.2
"2017-01-04 06:33:30",61500,28.34,34450,7.91,87.1,6.01,0.1,4.4
"2017-01-04 07:03:30",61501,28.35,34500,7.89,87.2,6.02,0.1,6.1
"2017-01-04 07:33:30",61502,28.38,34300,7.9,87.1,6.01,-0.1,8.5
"2017-01-04 08:03:30",61503,28.62,34660,7.94,89.1,6.12,0,6.7
"2017-01-04 08:33:30",61504,28.71,34770,7.97,93.8,6.43,0.3,7.4
"2017-01-04 09:03:30",61505,28.92,35430,7.93,91.4,6.23,0.7,5.3
"2017-01-04 09:33:30",61506,28.92,36030,7.95,92.1,6.26,1.1,5.5
"2017-01-04 10:03:30",61507,29.05,36630,7.97,93,6.29,0.8,5.4
"2017-01-04 10:33:30",61508,29.13,36780,8.04,103,6.95,0.7,8
"2017-01-04 11:03:30",61509,29.19,38300,8.06,102.5,6.87,2.3,8.6
"2017-01-04 11:33:30",61510,29.24,38800,8.11,108.9,7.28,2.2,10.2
"2017-01-04 12:03:30",61511,29.33,39020,8.16,114.3,7.63,2.1,11.2
"2017-01-04 12:33:30",61512,29.37,39190,8.16,113.8,7.58,2.1,12.2
"2017-01-04 13:03:30",61513,29.4,39340,8.18,116.5,7.76,2.4,12.3
"2017-01-04 13:33:30",61514,29.47,39270,8.24,125.8,8.37,1.9,16.3
"2017-01-04 14:03:30",61515,29.55,39250,8.32,136.2,9.04,1.6,17.5
"2017-01-04 14:33:30",61516,29.46,39470,8.25,124.3,8.26,3,15.4
"2017-01-04 15:03:30",61517,29.46,39110,8.19,116.1,7.73,2.4,10.6
"2017-01-04 15:33:30",61518,29.5,38890,8.2,118.4,7.88,2.1,11.3
"2017-01-04 16:03:30",61519,29.47,38540,8.16,112.9,7.53,2.2,11
"2017-01-04 16:33:30",61520,29.44,38330,8.13,110.1,7.35,2.3,9.2
"2017-01-04 17:03:30",61521,29.43,38150,8.11,107.1,7.16,3.1,8.4
"2017-01-04 17:33:30",61522,29.4,37970,8.08,105.3,7.05,2.5,7.5
"2017-01-04 18:03:30",61523,29.35,37740,8.08,104,6.97,3,7.3
"2017-01-04 18:33:30",61524,29.28,37540,8.07,103.1,6.93,3.4,7.2
"2017-01-04 19:03:30",61525,29.2,36580,8.08,104.1,7.03,2.3,7.5
"2017-01-04 19:33:30",61526,29.16,35970,8.07,103.6,7.02,2.7,7.8
"2017-01-04 20:03:30",61527,29.06,35370,8.07,103.2,7.02,2.1,8.3
"2017-01-04 20:33:30",61528,28.95,35290,8.06,101.9,6.94,2.2,8.6
"2017-01-04 21:03:30",61529,28.9,35150,8.07,102.6,7,1.8,8.1
"2017-01-04 21:33:30",61530,28.53,34460,8.07,100.8,6.93,4.1,8.3
"2017-01-04 22:03:30",61531,28.83,35120,8.05,101.6,6.94,2.3,7.4
"2017-01-04 22:33:30",61532,28.71,35090,8.05,100.1,6.85,1.7,8.2
"2017-01-04 23:03:30",61533,28.9,36570,8.03,99.8,6.77,2.1,6.8
"2017-01-04 23:33:30",61534,28.88,37180,8.04,99.9,6.76,2.3,6.5
"2017-01-05 00:03:30",61535,28.79,37520,8.06,100.3,6.79,1.7,7.6
"2017-01-05 00:33:30",61536,28.8,38070,8.09,101.7,6.87,2.8,8.9
"2017-01-05 01:03:30",61537,28.71,37860,8.06,100.1,6.78,1.6,7.6
"2017-01-05 01:33:30",61538,28.69,38110,8.08,100.5,6.8,2,8
"2017-01-05 02:03:30",61539,28.74,38180,8.08,100.9,6.82,0.9,7.2
"2017-01-05 02:33:30",61540,28.66,38870,8.09,100.9,6.81,1.4,7.5
"2017-01-05 03:03:30",61541,28.62,39250,8.1,100.5,6.78,1.4,9.1
"2017-01-05 03:33:30",61542,28.57,38960,8.09,97.6,6.6,2.2,7.4
"2017-01-05 04:03:30",61543,28.64,38880,8.06,95.6,6.46,1.9,6.3
"2017-01-05 04:33:30",61544,28.65,38560,8.03,93,6.28,1.1,5.4
"2017-01-05 05:03:30",61545,28.62,38460,8.02,92.8,6.28,1.2,5.5
"2017-01-05 05:33:30",61546,28.5,37880,8.01,92.6,6.29,1,3.8
"2017-01-05 06:03:30",61547,28.39,37180,8,91.1,6.22,0.9,4.6
"2017-01-05 06:33:30",61548,28.34,36520,7.98,89.8,6.15,0.8,4.4
"2017-01-05 07:03:30",61549,28.33,35970,7.97,90.1,6.18,0.8,5.4
"2017-01-05 07:33:30",61550,28.34,35580,7.96,89.5,6.15,0.9,6.2
"2017-01-05 08:03:30",61551,28.34,35100,7.97,91.7,6.31,0.6,7.4
"2017-01-05 08:33:30",61552,28.46,35530,7.99,94.5,6.48,0.7,6.4
"2017-01-05 09:03:30",61553,28.67,35560,8.01,95.4,6.52,0.1,6.1
"2017-01-05 09:33:30",61554,28.77,35620,8.01,97.8,6.67,0.2,6
"2017-01-05 10:03:30",61555,28.81,36050,8.03,99.4,6.77,0.3,7.1
"2017-01-05 10:33:30",61556,28.87,36650,8.05,100.5,6.82,1,6.9
"2017-01-05 11:03:30",61557,28.94,36730,8.08,103.7,7.02,1.1,8
"2017-01-05 11:33:30",61558,29.07,37390,8.08,103.8,7,1.2,8.3
"2017-01-05 12:03:30",61559,29.05,38370,8.15,110.5,7.42,2.2,10.1
"2017-01-05 12:33:30",61560,29.13,38840,8.17,111.4,7.46,2.5,9.8
"2017-01-05 13:03:30",61561,29.35,38810,8.21,117.1,7.82,2.1,10.6
"2017-01-05 13:33:30",61562,29.33,38850,8.2,115,7.68,2.4,10.4
"2017-01-05 14:03:30",61563,29.19,39110,8.22,118.3,7.91,2.2,12.1
"2017-01-05 14:33:30",61564,29.26,39320,8.29,127.5,8.5,1.9,13.1
"2017-01-05 15:03:30",61565,29.35,39270,8.35,134.2,8.94,1.6,15.1
"2017-01-05 15:33:30",61566,29.2,39470,8.26,119.7,7.99,2.2,12.3
"2017-01-05 16:03:30",61567,29.16,39380,8.26,119.9,8.01,3,12.4
"2017-01-05 16:33:30",61568,29.14,39200,8.23,117.5,7.86,3,10.5
"2017-01-05 17:03:30",61569,29.06,38990,8.21,112.7,7.55,2.9,9.6
"2017-01-05 17:33:30",61570,29.03,38780,8.16,107.9,7.24,2.4,9.2
"2017-01-05 18:03:30",61571,29.01,38620,8.13,104.8,7.04,2.5,8.2
"2017-01-05 18:33:30",61572,29,38510,8.13,106.1,7.13,3.6,7.9
"2017-01-05 19:03:30",61573,28.97,38010,8.14,106.3,7.16,1.9,8.5
"2017-01-05 19:33:30",61574,28.89,37280,8.13,105.5,7.14,1.6,9.1
"2017-01-05 20:03:30",61575,28.81,36560,8.11,103.6,7.04,1.6,7.2
"2017-01-05 20:33:30",61576,28.77,36250,8.1,102.2,6.96,1.3,7.3
"2017-01-05 21:03:30",61577,28.69,35880,8.08,100.8,6.88,0.9,6.7
"2017-01-05 21:33:30",61578,28.6,35640,8.08,100.1,6.85,0.4,6.3
"2017-01-05 22:03:30",61579,28.51,35620,8.08,99.2,6.8,0.1,5.8
"2017-01-05 22:33:30",61580,28.63,35900,8.08,99.9,6.83,0.5,6.8
"2017-01-05 23:03:30",61581,28.64,36510,8.09,100.6,6.86,1.4,6.6
"2017-01-05 23:33:30",61582,28.49,36450,8.07,99.5,6.8,1.8,7.1
"2017-01-06 00:03:30",61583,28.54,36790,8.08,99.9,6.81,1.9,7.7
"2017-01-06 00:33:30",61584,28.55,37290,8.09,100.3,6.83,1.6,6.3
"2017-01-06 01:03:30",61585,28.46,37870,8.1,100.7,6.85,1.1,7.3
"2017-01-06 01:33:30",61586,28.54,38980,8.11,101,6.83,2.1,8.1
"2017-01-06 02:03:30",61587,28.5,39090,8.12,99.7,6.74,1.9,7.8
"2017-01-06 02:33:30",61588,28.5,38890,8.1,98.7,6.68,1.7,7.1
"2017-01-06 03:03:30",61589,28.46,38950,8.11,99.2,6.71,1,6.4
"2017-01-06 03:33:30",61590,28.42,39350,8.11,98.4,6.66,1.1,7.5
"2017-01-06 04:03:30",61591,28.32,39290,8.12,97.1,6.58,0.7,7.7
"2017-01-06 04:33:30",61592,28.3,39350,8.11,96.7,6.56,1,7.2
"2017-01-06 05:03:30",61593,28.29,39300,8.1,96,6.51,1.8,6.6
"2017-01-06 05:33:30",61594,28.34,39160,8.07,93.2,6.32,2.1,5.7
"2017-01-06 06:03:30",61595,28.38,38970,8.07,92.6,6.28,1.7,4.3
"2017-01-06 06:33:30",61596,28.32,38810,8.05,91.9,6.24,1.2,3.9
"2017-01-06 07:03:30",61597,28.26,38550,8.04,90.4,6.15,1.2,4.8
"2017-01-06 07:33:30",61598,27.89,37070,8.04,90.7,6.24,0.5,5.4
"2017-01-06 08:03:30",61599,27.68,35100,8.05,92.1,6.41,3.2,6.4
"2017-01-06 08:33:30",61600,28.03,36430,8.01,91.1,6.27,1.5,6.5
"2017-01-06 09:03:30",61601,27.98,35700,8.05,95,6.56,1,9
"2017-01-06 09:33:30",61602,27.98,36030,8.07,96.8,6.68,1,9.9
"2017-01-06 10:03:30",61603,28.25,36040,8.07,98.6,6.77,0.6,7
"2017-01-06 10:33:30",61604,28.33,36560,8.06,98.8,6.77,2.3,8.5
"2017-01-06 11:03:30",61605,28.46,36730,8.08,101.2,6.91,0.4,7
"2017-01-06 11:33:30",61606,28.47,37240,8.09,99.1,6.75,1.3,7.9
"2017-01-06 12:03:30",61607,28.52,37690,8.1,100.2,6.81,1.4,7.1
"2017-01-06 12:33:30",61608,28.54,37950,8.14,105.3,7.15,0.4,8.4
"2017-01-06 13:03:30",61609,28.66,38710,8.11,99.8,6.74,2.3,7.9
"2017-01-06 13:33:30",61610,28.64,39100,8.14,103.8,7,2.7,9.1
"2017-01-06 14:03:30",61611,28.72,38980,8.13,100.1,6.75,2.8,7.8
"2017-01-06 14:33:30",61612,28.78,39020,8.17,107.5,7.24,2.4,8.5
"2017-01-06 15:03:30",61613,28.75,39520,8.22,112.6,7.57,1.8,11.4
"2017-01-06 15:33:30",61614,28.8,39550,8.26,117.7,7.91,1.2,11.5
"2017-01-06 16:03:30",61615,28.74,39710,8.23,113,7.59,1.6,11.7
"2017-01-06 16:33:30",61616,28.72,40080,8.21,107.9,7.24,1.9,9.4
"2017-01-06 17:03:30",61617,28.7,39950,8.21,108.5,7.29,2.7,9.4
"2017-01-06 17:33:30",61618,28.62,39870,8.19,105.1,7.07,2.5,8.9
"2017-01-06 18:03:30",61619,28.57,39570,8.15,101.1,6.82,2.7,7.1
"2017-01-06 18:33:30",61620,28.52,39360,8.14,99.2,6.7,2.4,6.2
"2017-01-06 19:03:30",61621,28.48,39120,8.12,97.7,6.61,2.2,5
"2017-01-06 19:33:30",61622,28.46,38910,8.13,98.4,6.66,3.1,6.4
"2017-01-06 20:03:30",61623,28.41,38490,8.11,97.7,6.63,4.2,6.8
"2017-01-06 20:33:30",61624,28.32,37650,8.1,97.4,6.64,2.1,5.9
"2017-01-06 21:03:30",61625,28.25,36920,8.08,97,6.64,1.8,5.9
"2017-01-06 21:33:30",61626,28.15,36520,8.08,96.4,6.62,1.9,5.9
"2017-01-06 22:03:30",61627,28.05,35990,8.06,95.7,6.6,1.2,5
"2017-01-06 22:33:30",61628,27.93,35480,8.09,95.9,6.64,0.7,5.1
"2017-01-06 23:03:30",61629,27.99,35760,8.07,95.2,6.58,0.9,6.2
"2017-01-06 23:33:30",61630,27.87,35870,8.08,95.3,6.6,0.8,6
"2017-01-07 00:03:30",61631,27.88,36420,8.07,94.3,6.51,3,6.1
"2017-01-07 00:33:30",61632,28.09,37090,8.05,94.5,6.49,1.6,6
"2017-01-07 01:03:30",61633,28.05,37590,8.07,94.7,6.49,2,6.6
"2017-01-07 01:33:30",61634,27.97,37690,8.08,94.9,6.51,1.3,4.9
"2017-01-07 02:03:30",61635,27.91,38220,8.08,94.7,6.49,0.9,6.3
"2017-01-07 02:33:30",61636,28.08,39740,8.1,94,6.38,2.2,5.7
"2017-01-07 03:03:30",61637,28.02,40130,8.12,94.2,6.39,2.1,7
"2017-01-07 03:33:30",61638,27.88,40200,8.13,93.1,6.34,1.8,6.5
"2017-01-07 04:03:30",61639,27.9,40060,8.11,92.1,6.27,1.9,6.5
"2017-01-07 04:33:30",61640,27.93,40420,8.12,92.6,6.29,1.7,7.2
"2017-01-07 05:03:30",61641,27.67,39880,8.12,93.7,6.4,1.2,6.1
"2017-01-07 05:33:30",61642,27.77,39970,8.11,91.4,6.23,1.9,4.9
"2017-01-07 06:03:30",61643,27.71,39800,8.1,90.4,6.18,2.4,6.4
"2017-01-07 06:33:30",61644,27.74,39640,8.08,89.4,6.11,2.4,4.1
"2017-01-07 07:03:30",61645,27.79,39510,8.07,88.8,6.07,2.4,3.8
"2017-01-07 07:33:30",61646,27.87,39410,8.08,88.6,6.05,1.9,4.2
"2017-01-07 08:03:30",61647,27.92,39320,8.06,88.1,6.01,1.9,3
"2017-01-07 08:33:30",61648,27.92,39140,8.06,88,6.01,1.6,3
"2017-01-07 09:03:30",61649,27.72,38490,8.05,90,6.18,0.6,4.2
"2017-01-07 09:33:30",61650,27.7,38010,8.06,91.3,6.29,1.3,5.7
"2017-01-07 10:03:30",61651,27.6,36390,8.09,95.3,6.61,2.5,6.9
"2017-01-07 10:33:30",61652,27.64,36500,8.08,96.8,6.71,1.4,7.9
"2017-01-07 11:03:30",61653,27.79,36610,8.08,96.5,6.67,1.7,8
"2017-01-07 11:33:30",61654,27.9,36760,8.12,103.3,7.12,2.5,9.3
"2017-01-07 12:03:30",61655,27.83,36860,8.13,102.4,7.06,2.9,11.6
"2017-01-07 12:33:30",61656,27.86,36930,8.13,104.5,7.2,2.6,13
"2017-01-07 13:03:30",61657,27.91,37190,8.14,104.5,7.19,4,12.5
"2017-01-07 13:33:30",61658,27.93,38300,8.1,96.6,6.61,1.8,7
"2017-01-07 14:03:30",61659,28.11,38760,8.09,95,6.48,4.7,5.7
"2017-01-07 14:33:30",61660,28.12,39350,8.11,96,6.53,3.2,7.1
"2017-01-07 15:03:30",61661,28.21,39100,8.1,96,6.52,3,6.4
"2017-01-07 15:33:30",61662,28.18,39300,8.12,98.1,6.66,2.2,7.1
