TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
"2016-01-31 23:33:30",49266,28.49,1543,7.66,81.6,6.3,36.6,18.1
"2016-02-01 00:03:30",49267,28.5,1502,7.66,81.7,6.31,37.9,18.5
"2016-02-01 00:33:30",49268,28.52,1377,7.68,81.1,6.27,41.9,18
"2016-02-01 01:03:30",49269,28.52,1305,7.67,81.7,6.31,43.3,17.1
"2016-02-01 01:33:30",49270,28.5,1242,7.68,81.6,6.31,42.7,17.1
"2016-02-01 02:03:30",49271,28.5,1230,7.66,81.2,6.28,42,17.3
"2016-02-01 02:33:30",49272,28.5,1242,7.66,81.1,6.27,39.8,17.7
"2016-02-01 03:03:30",49273,28.49,1247,7.66,80.6,6.23,38.8,16.3
"2016-02-01 03:33:30",49274,28.46,1277,7.65,79.6,6.16,39.3,16.9
"2016-02-01 04:03:30",49275,28.43,1449,7.61,79.4,6.14,37.3,16.3
"2016-02-01 04:33:30",49276,28.42,1514,7.62,78.8,6.1,35.1,16.6
"2016-02-01 05:03:30",49277,28.4,1406,7.63,78.7,6.1,31.1,16.7
"2016-02-01 05:33:30",49278,28.42,1330,7.62,78.9,6.11,28.6,16.3
"2016-02-01 06:03:30",49279,28.45,1328,7.61,79.1,6.12,27.6,15.2
"2016-02-01 06:33:30",49280,28.47,1333,7.62,79.1,6.12,25.4,16
"2016-02-01 07:03:30",49281,28.49,1329,7.61,78.9,6.1,26,16.1
"2016-02-01 07:33:30",49282,28.53,1311,7.61,78.5,6.07,27.1,16.7
"2016-02-01 08:03:30",49283,28.54,1436,7.58,78.2,6.04,27.4,16.3
"2016-02-01 08:33:30",49284,28.56,1394,7.6,77.8,6.01,28.2,16.5
"2016-02-01 09:03:30",49285,28.59,1314,7.59,78.2,6.04,29,17.3
"2016-02-01 09:33:30",49286,28.6,1295,7.59,77.9,6.02,29.3,15.9
"2016-02-01 10:03:30",49287,28.59,1187,7.59,77.8,6.01,29.5,16.7
"2016-02-01 10:33:30",49288,28.58,1120,7.58,77.8,6.01,29.3,15.9
"2016-02-01 11:03:30",49289,28.58,1075,7.58,78.5,6.06,29.1,16.5
"2016-02-01 11:33:30",49290,28.71,970,7.59,79.7,6.15,29.4,17.4
"2016-02-01 12:03:30",49291,28.99,879,7.58,81.8,6.28,29.6,17.7
"2016-02-01 12:33:30",49292,29.3,825,7.59,83.3,6.36,27.8,18
"2016-02-01 13:03:30",49293,29.42,820,7.6,83.9,6.39,28.5,18.8
"2016-02-01 13:33:30",49294,29.41,816,7.61,84.8,6.46,28.3,19
"2016-02-01 14:03:30",49295,29.37,808,7.6,84.7,6.46,28.9,19.5
"2016-02-01 14:33:30",49296,29.24,792,7.6,83.5,6.38,27,18.9
"2016-02-01 15:03:30",49297,28.99,868,7.6,83.2,6.39,27,16.7
"2016-02-01 15:33:30",49298,28.79,1114,7.61,83.6,6.43,32.2,17.6
"2016-02-01 16:03:30",49299,28.71,1138,7.6,83.3,6.42,37.1,16.2
"2016-02-01 16:33:30",49300,28.76,1155,7.57,81.4,6.26,43.2,16.5
"2016-02-01 17:03:30",49301,28.83,1299,7.54,80.5,6.19,41.4,17
"2016-02-01 17:33:30",49302,28.77,1325,7.56,81,6.23,53.1,17.1
"2016-02-01 18:03:30",49303,28.74,1373,7.55,81.2,6.25,52.7,16.5
"2016-02-01 18:33:30",49304,28.59,1476,7.53,80.9,6.24,67.7,18.3
"2016-02-01 19:03:30",49305,28.44,1336,7.52,79.6,6.16,107.9,18.9
"2016-02-01 19:33:30",49306,28.45,1399,7.49,79.5,6.15,93,18.2
"2016-02-01 20:03:30",49307,28.21,1172,7.48,75.7,5.89,167.9,20.2
"2016-02-01 20:33:30",49308,28.18,1110,7.43,74.5,5.79,165.4,20.3
"2016-02-01 21:03:30",49309,28.07,894,7.42,74,5.77,158.7,20.3
"2016-02-01 21:33:30",49310,28.03,816,7.38,74.3,5.8,137.3,19.8
"2016-02-01 22:03:30",49311,28.03,769,7.37,75.2,5.87,122.2,19.3
"2016-02-01 22:33:30",49312,28.02,729,7.37,75.2,5.87,109.7,18.6
"2016-02-01 23:03:30",49313,28,711,7.36,75.1,5.87,103.8,18.7
"2016-02-01 23:33:30",49314,27.98,711,7.35,74.5,5.82,100.2,18.4
"2016-02-02 00:03:30",49315,27.94,711,7.35,74.8,5.85,96.7,18.7
"2016-02-02 00:33:30",49316,27.92,724,7.34,74.5,5.83,95.5,19
"2016-02-02 01:03:30",49317,27.89,729,7.34,74.2,5.81,94,18.5
"2016-02-02 01:33:30",49318,27.86,719,7.34,73.8,5.78,95.3,18.6
"2016-02-02 02:03:30",49319,27.82,699,7.33,73.3,5.74,91.4,19.1
"2016-02-02 02:33:30",49320,27.84,694,7.31,73.4,5.75,92.2,18.5
"2016-02-02 03:03:30",49321,27.81,645,7.31,73.1,5.73,87.7,18.1
"2016-02-02 03:33:30",49322,27.79,632,7.29,72.7,5.7,85.5,18.9
"2016-02-02 04:03:30",49323,27.79,646,7.29,72.2,5.67,84.9,18.2
"2016-02-02 04:33:30",49324,27.76,662,7.28,71.9,5.64,83.9,18.8
"2016-02-02 05:03:30",49325,27.71,608,7.27,71.7,5.64,82.8,18.8
"2016-02-02 05:33:30",49326,27.68,648,7.23,71.3,5.6,86.3,19
"2016-02-02 06:03:30",49327,27.64,695,7.22,70.3,5.53,85.1,18.6
"2016-02-02 06:33:30",49328,27.64,690,7.2,69.2,5.44,89.4,19.8
"2016-02-02 07:03:30",49329,27.63,685,7.18,68.1,5.36,91.3,19.8
"2016-02-02 07:33:30",49330,27.64,709,7.16,67.1,5.28,91.9,20.2
"2016-02-02 08:03:30",49331,27.71,714,7.13,66.6,5.23,95.1,20.4
"2016-02-02 08:33:30",49332,27.96,721,7.13,67.1,5.25,90.8,19.7
"2016-02-02 09:03:30",49333,27.93,677,7.12,66.4,5.19,93.5,21.3
"2016-02-02 09:33:30",49334,28.01,657,7.11,66.4,5.19,98.6,20.7
"2016-02-02 10:03:30",49335,28.09,630,7.11,66.5,5.19,99.9,21
"2016-02-02 10:33:30",49336,28.32,606,7.1,67.1,5.21,100.3,21.3
"2016-02-02 11:03:30",49337,28.51,593,7.1,67.4,5.22,100.3,20.3
"2016-02-02 11:33:30",49338,29.14,580,7.1,68.9,5.28,102.1,21.1
"2016-02-02 12:03:30",49339,29.63,568,7.11,70.2,5.33,103,21
"2016-02-02 12:33:30",49340,30.42,592,7.13,74.5,5.58,99.5,22.9
"2016-02-02 13:03:30",49341,29.98,576,7.13,72,5.43,102.6,22.1
"2016-02-02 13:33:30",49342,30.02,576,7.12,72.2,5.45,99.7,21.7
"2016-02-02 14:03:30",49343,29.98,579,7.11,71.5,5.4,100.8,21.3
"2016-02-02 14:33:30",49344,30.23,579,7.12,72.5,5.45,99.6,22
"2016-02-02 15:03:30",49345,30.33,578,7.11,73.1,5.49,99.5,21.7
"2016-02-02 15:33:30",49346,30.85,578,7.12,75.4,5.61,100.3,21.5
"2016-02-02 16:03:30",49347,30.83,584,7.13,76.7,5.71,96.1,22.4
"2016-02-02 16:33:30",49348,30.24,612,7.12,74.3,5.59,99.3,21.5
"2016-02-02 17:03:30",49349,29.8,650,7.12,72.1,5.46,95,20.9
"2016-02-02 17:33:30",49350,29.5,704,7.11,70.8,5.38,96.7,20.7
"2016-02-02 18:03:30",49351,29.18,786,7.12,69.9,5.35,95.3,20.4
"2016-02-02 18:33:30",49352,28.99,792,7.13,68.1,5.23,97.5,19.7
"2016-02-02 19:03:30",49353,28.87,815,7.12,66.6,5.12,101,19.6
"2016-02-02 19:33:30",49354,28.69,694,7.1,64.7,5,107.2,21.1
"2016-02-02 20:03:30",49355,28.62,672,7.07,65.7,5.08,106.7,21.6
"2016-02-02 20:33:30",49356,28.58,662,7.09,66.5,5.14,101.7,20.8
"2016-02-02 21:03:30",49357,28.44,677,7.14,71.2,5.52,91.2,19.7
"2016-02-02 21:33:30",49358,28.37,694,7.19,72.9,5.66,88.7,20.3
"2016-02-02 22:03:30",49359,28.3,681,7.22,73.2,5.69,88.1,18.9
"2016-02-02 22:33:30",49360,28.29,679,7.23,73.4,5.71,84.5,19.2
"2016-02-02 23:03:30",49361,28.29,680,7.22,73.3,5.7,84.7,19
"2016-02-02 23:33:30",49362,28.29,672,7.23,73.2,5.69,83.8,18.8
"2016-02-03 00:03:30",49363,28.26,677,7.22,72.8,5.66,85.2,19.8
"2016-02-03 00:33:30",49364,28.22,680,7.22,72.6,5.65,82.7,19.8
"2016-02-03 01:03:30",49365,28.19,694,7.22,72.4,5.64,80.4,18.6
"2016-02-03 01:33:30",49366,28.17,705,7.22,71.5,5.57,79.5,19
"2016-02-03 02:03:30",49367,28.15,712,7.22,71.4,5.57,79.6,18.9
"2016-02-03 02:33:30",49368,28.16,710,7.22,70.9,5.52,80.5,19
"2016-02-03 03:03:30",49369,28.14,706,7.2,70.6,5.51,80.2,19.3
"2016-02-03 03:33:30",49370,28.13,715,7.2,70.1,5.47,79.1,19.3
"2016-02-03 04:03:30",49371,28.1,728,7.2,70,5.46,78.7,19.1
"2016-02-03 04:33:30",49372,28.09,730,7.2,69.8,5.45,78.8,18.7
"2016-02-03 05:03:30",49373,28.09,745,7.19,69.1,5.39,80.9,19.1
"2016-02-03 05:33:30",49374,28.11,812,7.18,68.7,5.35,79.1,19.7
"2016-02-03 06:03:30",49375,28.09,888,7.17,67.8,5.28,76.8,19
"2016-02-03 06:33:30",49376,28.12,850,7.19,68.3,5.32,80.9,20
"2016-02-03 07:03:30",49377,28.11,842,7.19,68.8,5.37,79.8,19.4
"2016-02-03 07:33:30",49378,28.13,894,7.19,68.8,5.36,83.1,19.7
"2016-02-03 08:03:30",49379,28.21,900,7.2,68.6,5.34,78.8,20.1
"2016-02-03 08:33:30",49380,28.16,814,7.2,68.3,5.32,82.6,20.2
"2016-02-03 09:03:30",49381,28.09,722,7.18,68.2,5.32,86,20
"2016-02-03 09:33:30",49382,28.11,724,7.18,69.8,5.44,85.7,20.4
"2016-02-03 10:03:30",49383,28.39,757,7.18,70.4,5.46,82.5,20.2
"2016-02-03 10:33:30",49384,28.34,770,7.2,71.4,5.54,81.4,20.2
"2016-02-03 11:03:30",49385,28.26,775,7.21,71.6,5.57,81.9,18.5
"2016-02-03 11:33:30",49386,28.29,773,7.22,71.9,5.59,81.2,18.9
"2016-02-03 12:03:30",49387,28.43,750,7.22,71.9,5.57,81.3,18.9
"2016-02-03 12:33:30",49388,28.58,729,7.22,72.2,5.59,78.1,19.6
"2016-02-03 13:03:30",49389,28.69,722,7.21,71.9,5.55,76.4,18.7
"2016-02-03 13:33:30",49390,28.85,731,7.21,72.9,5.61,78,19
"2016-02-03 14:03:30",49391,29.79,711,7.23,76.9,5.82,74.1,21.4
"2016-02-03 14:33:30",49392,30.8,707,7.26,80.4,5.98,72,20.1
"2016-02-03 15:03:30",49393,31.05,715,7.27,81.8,6.06,72.2,20.3
"2016-02-03 15:33:30",49394,30.11,725,7.25,77.9,5.87,70.7,19.8
"2016-02-03 16:03:30",49395,30.22,708,7.24,80.2,6.03,71.5,22
"2016-02-03 16:33:30",49396,29.89,700,7.24,79.4,6.01,71.7,21.3
"2016-02-03 17:03:30",49397,29.44,721,7.2,74.8,5.7,73.9,19.1
"2016-02-03 17:33:30",49398,29.3,729,7.19,73.7,5.63,75.1,19.2
"2016-02-03 18:03:30",49399,29.15,766,7.19,73.7,5.64,75.2,19
"2016-02-03 18:33:30",49400,28.98,779,7.2,73.5,5.64,73.1,18.9
"2016-02-03 19:03:30",49401,28.97,800,7.2,73,5.61,72.4,19.2
"2016-02-03 19:33:30",49402,28.9,804,7.2,72.3,5.56,74.3,19.1
"2016-02-03 20:03:30",49403,28.78,725,7.19,70.7,5.45,75.5,18.9
"2016-02-03 20:33:30",49404,28.74,655,7.18,71,5.48,74.1,18.9
"2016-02-03 21:03:30",49405,28.74,629,7.19,72.7,5.61,74.8,18.7
"2016-02-03 21:33:30",49406,28.72,629,7.21,74.7,5.76,72.3,17.6
"2016-02-03 22:03:30",49407,28.71,648,7.23,75.9,5.86,68.8,17.6
"2016-02-03 22:33:30",49408,28.7,647,7.25,75.9,5.86,66.6,18.8
"2016-02-03 23:03:30",49409,28.69,648,7.25,75.3,5.81,65.3,18.7
"2016-02-03 23:33:30",49410,28.68,630,7.25,74.9,5.78,64.9,18.7
"2016-02-04 00:03:30",49411,28.68,632,7.23,74.7,5.77,63.2,18.9
"2016-02-04 00:33:30",49412,28.64,635,7.23,74.1,5.72,63,18.8
"2016-02-04 01:03:30",49413,28.64,639,7.24,74.2,5.73,62.1,19.1
"2016-02-04 01:33:30",49414,28.62,669,7.22,73.5,5.68,63.1,19.3
"2016-02-04 02:03:30",49415,28.58,668,7.21,72.7,5.62,61.4,19.4
"2016-02-04 02:33:30",49416,28.57,690,7.21,72.7,5.62,62,19.1
"2016-02-04 03:03:30",49417,28.6,729,7.21,72.3,5.59,63.7,18.7
"2016-02-04 03:33:30",49418,28.58,853,7.19,71.3,5.51,64.5,19.7
"2016-02-04 04:03:30",49419,28.55,807,7.23,71.4,5.53,62.9,19.8
"2016-02-04 04:33:30",49420,28.54,745,7.23,71.7,5.55,59.8,19
"2016-02-04 05:03:30",49421,28.55,831,7.22,71.3,5.52,61.4,19.2
"2016-02-04 05:33:30",49422,28.45,832,7.23,71.3,5.52,58.9,18.6
"2016-02-04 06:03:30",49423,28.48,871,7.22,70.8,5.48,58.2,18.8
"2016-02-04 06:33:30",49424,28.48,926,7.22,70.3,5.44,59.2,19.4
"2016-02-04 07:03:30",49425,28.44,1077,7.2,69.2,5.36,61.5,20.4
"2016-02-04 07:33:30",49426,28.4,966,7.22,68.9,5.34,63.3,20.4
"2016-02-04 08:03:30",49427,28.42,854,7.22,69.7,5.4,63.6,20.1
"2016-02-04 08:33:30",49428,28.45,864,7.2,69.9,5.42,66.1,20.1
"2016-02-04 09:03:30",49429,28.49,845,7.18,68.4,5.3,70.1,20.7
"2016-02-04 09:33:30",49430,28.51,881,7.16,67.6,5.23,69.2,21
"2016-02-04 10:03:30",49431,28.61,974,7.15,68.8,5.32,69.4,20.4
"2016-02-04 10:33:30",49432,29.02,986,7.18,70.1,5.38,64.9,19.8
"2016-02-04 11:03:30",49433,29.07,942,7.21,72.3,5.54,60.7,19.9
"2016-02-04 11:33:30",49434,29.17,897,7.24,73.7,5.64,59.6,18.7
"2016-02-04 12:03:30",49435,29.31,880,7.25,74.5,5.69,57.6,18.1
"2016-02-04 12:33:30",49436,29.52,843,7.26,75.2,5.72,55.2,18.8
"2016-02-04 13:03:30",49437,29.78,762,7.25,75.2,5.69,54.6,19.3
"2016-02-04 13:33:30",49438,29.91,709,7.24,75.3,5.69,55.7,18.6
"2016-02-04 14:03:30",49439,30.15,760,7.23,76.7,5.77,56.1,20.4
"2016-02-04 14:33:30",49440,30.38,721,7.25,78.6,5.89,52.8,20.6
"2016-02-04 15:03:30",49441,30.33,757,7.24,78.7,5.91,53.1,19.9
"2016-02-04 15:33:30",49442,30.16,765,7.25,78.4,5.89,52.6,19.6
"2016-02-04 16:03:30",49443,30.12,730,7.26,79.3,5.97,52.5,20.4
"2016-02-04 16:33:30",49444,30.09,746,7.27,80,6.02,51.6,20.6
"2016-02-04 17:03:30",49445,29.86,751,7.26,78.6,5.94,51.7,20.2
"2016-02-04 17:33:30",49446,29.43,770,7.24,75.6,5.76,52.1,19.2
"2016-02-04 18:03:30",49447,29.39,781,7.23,74.6,5.69,54.8,18.3
"2016-02-04 18:33:30",49448,29.31,830,7.21,73.4,5.6,56.8,18.9
"2016-02-04 19:03:30",49449,29.45,861,7.23,74,5.64,54.9,18.6
"2016-02-04 19:33:30",49450,29.41,944,7.23,73.8,5.62,54.4,18.2
"2016-02-04 20:03:30",49451,29.35,922,7.25,73.4,5.6,55.1,18.9
"2016-02-04 20:33:30",49452,29.3,896,7.24,73,5.57,58.2,18.6
"2016-02-04 21:03:30",49453,29.23,798,7.23,72,5.51,68,19.2
"2016-02-04 21:33:30",49454,29.12,740,7.23,74.1,5.68,69.3,19.4
"2016-02-04 22:03:30",49455,28.94,702,7.25,75.4,5.79,77.3,19.5
"2016-02-04 22:33:30",49456,28.68,700,7.25,75.8,5.85,81,19.8
"2016-02-04 23:03:30",49457,28.51,703,7.26,75.9,5.88,85.7,19.8
"2016-02-04 23:33:30",49458,28.4,707,7.26,75.6,5.87,82.9,19.3
"2016-02-05 00:03:30",49459,28.27,708,7.25,75.6,5.88,83.3,19.1
"2016-02-05 00:33:30",49460,28.23,670,7.25,74.7,5.81,88,19.8
"2016-02-05 01:03:30",49461,28.19,669,7.24,73.8,5.75,85.5,19.5
"2016-02-05 01:33:30",49462,28.19,650,7.24,74.1,5.77,84.8,19.4
"2016-02-05 02:03:30",49463,28.17,645,7.24,74.1,5.78,83.8,20
"2016-02-05 02:33:30",49464,28.14,654,7.23,74,5.77,81.4,20.6
"2016-02-05 03:03:30",49465,28.13,654,7.22,73.6,5.74,83.7,19.9
"2016-02-05 03:33:30",49466,28.15,672,7.22,73.3,5.71,80.3,19.9
"2016-02-05 04:03:30",49467,28.17,705,7.22,72.7,5.66,80.8,20.6
"2016-02-05 04:33:30",49468,28.17,736,7.22,72.2,5.62,79.4,20
"2016-02-05 05:03:30",49469,28.17,745,7.23,71.9,5.6,79.3,19.5
"2016-02-05 05:33:30",49470,28.1,745,7.23,71.7,5.59,78.3,20.4
"2016-02-05 06:03:30",49471,28.12,759,7.23,71.4,5.57,75.1,19.5
"2016-02-05 06:33:30",49472,28.16,777,7.23,71.2,5.55,76.4,20
"2016-02-05 07:03:30",49473,28.17,791,7.23,71,5.53,75.2,21.4
"2016-02-05 07:33:30",49474,28.18,869,7.22,71,5.53,74.5,20.8
"2016-02-05 08:03:30",49475,28.21,1000,7.23,70.4,5.48,73.3,20.4
"2016-02-05 08:33:30",49476,28.17,1027,7.24,70,5.45,74.8,19.4
"2016-02-05 09:03:30",49477,27.96,795,7.25,69.9,5.47,78.1,20.3
"2016-02-05 09:33:30",49478,27.94,745,7.21,69.6,5.44,75.6,20.9
"2016-02-05 10:03:30",49479,27.83,666,7.19,68.2,5.35,80.4,21.1
"2016-02-05 10:33:30",49480,27.74,625,7.14,66.4,5.21,84.6,21.1
"2016-02-05 11:03:30",49481,27.74,649,7.12,66.7,5.23,83.3,22.1
"2016-02-05 11:33:30",49482,27.78,681,7.14,67.9,5.32,76.8,20.1
"2016-02-05 12:03:30",49483,27.87,699,7.16,69.6,5.45,72.6,19.9
"2016-02-05 12:33:30",49484,27.91,689,7.19,69.7,5.45,74.1,19.7
"2016-02-05 13:03:30",49485,27.92,643,7.18,69.9,5.47,75.5,20.2
"2016-02-05 13:33:30",49486,27.93,640,7.18,70.7,5.54,73,19.4
"2016-02-05 14:03:30",49487,27.93,618,7.18,71.1,5.56,78.4,19.6
"2016-03-22 11:03:30",49488,,618,7.18,71.1,5.56,78.4,19.6
"2016-03-22 11:17:40",49489,,618,7.18,71.1,5.56,78.4,19.6
"2016-03-22 11:33:30",49490,28.35,40480,7.71,82.4,5.55,11.9,1.9
"2016-03-22 12:03:30",49491,28.46,39970,7.72,81.9,5.53,10.1,0.9
"2016-03-22 12:33:30",49492,28.56,39510,7.71,82.9,5.59,10.8,2
"2016-03-22 13:03:30",49493,28.53,39110,7.71,83.2,5.63,10.5,1.6
"2016-03-22 13:33:30",49494,28.6,38540,7.72,85.3,5.77,8.3,2.5
"2016-03-22 14:03:30",49495,28.65,38210,7.72,85.8,5.81,10.3,2.3
"2016-03-22 14:22:40",49496,28.7,38050,7.71,88.1,5.96,10.7,3.1
"2016-03-22 14:33:30",49497,28.65,37900,7.71,86.1,5.83,9.6,2.5
"2016-03-22 15:03:30",49498,28.81,37520,7.73,87.9,5.95,9.8,3.1
"2016-03-22 15:33:30",49499,28.85,37400,7.73,90,6.09,8.6,3.3
"2016-03-22 16:03:30",49500,28.9,37490,7.76,90.9,6.14,7.9,5.2
"2016-03-22 16:33:30",49501,28.78,36730,7.72,89.5,6.08,9.2,5
"2016-03-22 17:03:30",49502,28.66,36230,7.7,88.4,6.03,9.3,6.1
"2016-03-22 17:33:30",49503,28.56,37220,7.71,87.1,5.93,8.1,3.8
"2016-03-22 18:03:30",49504,28.5,38020,7.7,84,5.7,6.9,3.9
"2016-03-22 18:33:30",49505,28.45,38670,7.71,82.6,5.6,9.4,3.6
"2016-03-22 19:03:30",49506,28.34,39700,7.7,79.6,5.38,10,2.8
"2016-03-22 19:33:30",49507,28.25,40310,7.71,78.1,5.28,9.1,1.8
"2016-03-22 20:03:30",49508,28.19,40840,7.71,77.3,5.22,8.5,1.4
"2016-03-22 20:33:30",49509,28.11,40930,7.71,76.3,5.15,7.6,2.2
"2016-03-22 21:03:30",49510,28.11,41070,7.71,75.9,5.13,7.6,1.9
"2016-03-22 21:33:30",49511,28.06,41110,7.72,76.5,5.17,7.4,2.3
"2016-03-22 22:03:30",49512,28,41150,7.72,76.8,5.19,6.9,2
"2016-03-22 22:33:30",49513,27.9,41030,7.72,76.6,5.19,8.3,2.1
"2016-03-22 23:03:30",49514,27.86,40840,7.71,76.1,5.17,8.5,1.7
"2016-03-22 23:33:30",49515,27.8,40580,7.7,75.5,5.13,8.3,1.4
"2016-03-23 00:03:30",49516,27.75,40270,7.69,75.1,5.12,8.9,1.4
"2016-03-23 00:33:30",49517,27.61,39790,7.68,74.9,5.13,8.6,2
"2016-03-23 01:03:30",49518,27.54,39290,7.67,75.1,5.16,9.1,1.4
"2016-03-23 01:33:30",49519,27.59,38860,7.67,75.5,5.19,8,2.5
"2016-03-23 02:03:40",49520,27.53,38460,7.66,75.9,5.23,8,2.3
"2016-03-23 02:33:30",49521,27.5,38060,7.65,75.4,5.2,7.6,2.2
"2016-03-23 03:03:30",49522,27.46,37750,7.65,76.7,5.31,6.4,1.6
"2016-03-23 03:33:30",49523,27.4,37510,7.63,76.1,5.27,6.3,1.4
"2016-03-23 04:03:30",49524,27.3,37310,7.64,77,5.35,5.5,1.7
"2016-03-23 04:33:30",49525,27.38,37330,7.65,77.3,5.37,5,1.8
"2016-03-23 05:03:30",49526,27.32,37510,7.65,76.5,5.31,5.8,1.8
"2016-03-23 05:33:30",49527,27.36,37860,7.63,75.2,5.21,6.9,2.2
"2016-03-23 06:03:30",49528,27.36,38090,7.63,74.3,5.14,6.4,2.9
"2016-03-23 06:33:30",49529,27.48,38640,7.63,73.7,5.07,6.5,2.4
"2016-03-23 07:03:30",49530,27.52,38850,7.64,73.3,5.04,6.5,2
"2016-03-23 07:33:30",49531,27.67,40050,7.65,72.6,4.96,12.6,1.2
"2016-03-23 08:03:30",49532,27.68,40690,7.66,71.6,4.88,13.5,1
"2016-03-23 08:33:30",49533,27.65,40700,7.67,72.7,4.96,10.6,1.6
"2016-03-23 09:03:40",49534,27.73,40660,7.66,71.9,4.89,11.9,1.1
"2016-03-23 09:33:40",49535,27.75,40680,7.66,72.5,4.93,8.2,1.3
"2016-03-23 10:03:30",49536,27.87,40760,7.66,72.5,4.92,8.6,1.8
"2016-03-23 10:33:30",49537,28,40640,7.66,73.2,4.96,10.4,1.8
"2016-03-23 11:03:30",49538,28.05,40460,7.66,73.6,4.98,11.3,1.7
"2016-03-23 11:33:30",49539,28.12,40360,7.66,73.6,4.98,10.5,1.9
"2016-03-23 12:03:30",49540,28.22,40270,7.65,73.7,4.98,9.2,0.9
"2016-03-23 12:33:30",49541,28.35,39920,7.66,75.1,5.08,8.8,1.5
"2016-03-23 13:03:30",49542,28.47,39480,7.66,76.9,5.19,8.3,1.3
"2016-03-23 13:33:30",49543,28.56,39010,7.67,78.5,5.3,7.6,2.9
"2016-03-23 14:03:40",49544,28.62,38540,7.68,81.1,5.49,7.5,2.7
"2016-03-23 14:33:30",49545,28.74,38200,7.68,83,5.61,9.1,4.1
"2016-03-23 15:03:30",49546,28.74,37820,7.69,86,5.82,7.6,3.7
"2016-03-23 15:33:30",49547,28.88,37290,7.72,91.4,6.19,6.4,4.2
"2016-03-23 16:03:30",49548,28.87,36920,7.75,94.8,6.43,6.2,5.4
"2016-03-23 16:33:30",49549,28.77,36950,7.76,95.9,6.51,5.9,6.1
"2016-03-23 17:03:30",49550,28.74,37100,7.76,96.2,6.53,5.5,6.5
"2016-03-23 17:33:30",49551,28.62,37220,7.73,92.8,6.31,6.9,7.8
"2016-03-23 18:03:30",49552,28.5,37520,7.72,90.6,6.16,5.3,6.5
"2016-03-23 18:33:30",49553,28.47,38110,7.69,86.5,5.88,6,4.8
"2016-03-23 19:03:40",49554,28.34,38640,7.68,82.8,5.62,6.8,4.6
"2016-03-23 19:33:30",49555,28.23,39790,7.66,76.7,5.2,8.5,3.8
"2016-03-23 20:03:30",49556,28.13,40550,7.66,74.2,5.02,10,2.2
"2016-03-23 20:33:30",49557,28.07,40740,7.66,73.1,4.94,8.9,1.9
"2016-03-23 21:03:30",49558,28.03,40780,7.66,72.9,4.94,7.1,2.7
"2016-03-23 21:33:30",49559,28.02,40790,7.66,73.2,4.96,7.4,2.6
"2016-03-23 22:03:30",49560,28.02,40800,7.66,72.8,4.93,6.9,1.8
"2016-03-23 22:33:30",49561,27.98,40800,7.65,72,4.88,8.7,2.1
"2016-03-23 23:03:30",49562,27.94,40540,7.65,72.8,4.94,8.8,1.8
"2016-03-23 23:33:30",49563,27.94,40260,7.65,73.7,5.01,8.1,2.4
"2016-03-24 00:03:30",49564,27.91,40110,7.64,73.3,4.98,7.3,2.2
"2016-03-24 00:33:30",49565,27.95,39770,7.64,73.7,5.01,8.2,2.6
"2016-03-24 01:03:30",49566,27.9,39370,7.63,73.4,5,8.4,2
"2016-03-24 01:33:30",49567,27.9,38900,7.63,73.9,5.05,7.8,2.2
"2016-03-24 02:03:30",49568,27.83,38590,7.62,73.8,5.05,7.2,1.4
"2016-03-24 02:33:30",49569,27.84,38210,7.61,73.9,5.07,7.5,1.6
"2016-03-24 03:03:30",49570,27.8,37870,7.61,74.3,5.11,7.4,1.8
"2016-03-24 03:33:30",49571,27.73,37600,7.61,75.3,5.19,6.4,2.1
"2016-03-24 04:03:30",49572,27.63,37180,7.61,76,5.25,5.2,1.9
"2016-03-24 04:33:30",49573,27.53,36930,7.61,77.2,5.35,5,1.9
"2016-03-24 05:03:30",49574,27.59,37070,7.61,76.8,5.32,4.9,2.3
"2016-03-24 05:33:30",49575,27.52,37140,7.62,76.3,5.28,4.9,2.4
"2016-03-24 06:03:30",49576,27.54,37550,7.6,75.1,5.19,5.8,2.6
"2016-03-24 06:33:30",49577,27.58,37930,7.59,73.7,5.09,6,1.9
"2016-03-24 07:03:30",49578,27.75,38470,7.59,72.5,4.98,6.2,2.2
"2016-03-24 07:33:30",49579,27.8,39010,7.59,71.2,4.87,7,2.5
"2016-03-24 08:03:30",49580,27.88,39810,7.6,70.4,4.8,10.7,1.9
"2016-03-24 08:33:30",49581,27.91,40570,7.61,69.4,4.71,9.8,1.8
"2016-03-24 09:03:30",49582,27.99,40740,7.62,69.3,4.69,8.6,1.3
"2016-03-24 09:33:30",49583,27.97,40790,7.62,68.8,4.66,8.5,2
"2016-03-24 10:03:30",49584,27.96,40870,7.62,68.9,4.67,8.6,1.7
"2016-03-24 10:33:40",49585,27.93,40920,7.62,69,4.68,9.2,1.5
"2016-03-24 11:03:30",49586,28.13,40670,7.62,70.5,4.77,9.3,1.5
"2016-03-24 11:33:30",49587,28.24,40350,7.63,72.3,4.89,10.2,2.1
"2016-03-24 12:03:30",49588,28.3,40210,7.62,72.1,4.87,8.9,1.8
"2016-03-24 12:33:30",49589,28.28,40070,7.62,72.7,4.91,8.2,1.7
"2016-03-24 13:03:30",49590,28.38,39750,7.62,73.9,4.99,8.6,2.2
