"TIMESTAMP","RECORD","Temp_degC","EC_uScm","pH","DO_Sat","DO_mg","Turbidity_NTU","Chloraphylla_ugL"
"2015-01-01 00:03:30",32933,30.46,43510,7.73,88.5,5.7,3.7,4.7
"2015-01-01 00:33:30",32934,30.43,43530,7.75,89.6,5.77,1.8,6
"2015-01-01 01:03:30",32935,30.41,43510,7.76,90,5.8,2,5.1
"2015-01-01 01:33:30",32936,30.36,43620,7.76,89.4,5.76,2.1,4.8
"2015-01-01 02:03:30",32937,30.32,43680,7.75,88.6,5.71,3.4,5.8
"2015-01-01 02:33:30",32938,30.26,43840,7.75,86.2,5.56,2.6,6
"2015-01-01 03:03:30",32939,30.09,43680,7.76,89.2,5.77,2.4,5.2
"2015-01-01 03:33:30",32940,30.17,44030,7.77,89.1,5.75,3.7,5.2
"2015-01-01 04:03:30",32941,30.2,44560,7.8,90.2,5.8,5.6,6.4
"2015-01-01 04:33:30",32942,30.25,45060,7.82,90.2,5.79,6,7.2
"2015-01-01 05:03:30",32943,30.21,45340,7.82,89.8,5.76,8.2,6.1
"2015-01-01 05:33:30",32944,30.13,45440,7.83,89.4,5.74,6.1,4.8
"2015-01-01 06:03:30",32945,30.13,45410,7.82,88.9,5.71,5.9,5.6
"2015-01-01 06:33:30",32946,30.14,45460,7.83,89.8,5.76,4.7,5.6
"2015-01-01 07:03:30",32947,30.24,45530,7.82,86,5.51,4.5,5.6
"2015-01-01 07:33:30",32948,30.25,45490,7.82,85.2,5.46,5.5,4.6
"2015-01-01 08:03:30",32949,30.26,45250,7.81,86.4,5.54,4.6,5.2
"2015-01-01 08:33:30",32950,30.29,45080,7.81,86.4,5.54,3.6,4.8
"2015-01-01 09:03:30",32951,30.32,45020,7.8,86.5,5.55,3.4,4.7
"2015-01-01 09:33:30",32952,30.4,44880,7.8,87.1,5.58,3.1,5.5
"2015-01-01 10:03:30",32953,30.48,44750,7.79,87.5,5.6,3,4.4
"2015-01-01 10:33:30",32954,30.55,44610,7.79,88.2,5.64,2.9,5.3
"2015-01-01 11:03:30",32955,30.63,44480,7.78,88.2,5.64,2.7,4.8
"2015-01-01 11:33:30",32956,30.75,44340,7.78,88.9,5.68,3.1,5.4
"2015-01-01 12:03:30",32957,30.86,44180,7.78,90.5,5.77,3.2,5.6
"2015-01-01 12:33:30",32958,30.95,44120,7.78,91.7,5.84,3.5,6.6
"2015-01-01 13:03:30",32959,31.23,44060,7.81,96,6.09,2.4,6.6
"2015-01-01 13:33:30",32960,31.34,44100,7.83,99.8,6.32,2.2,7.9
"2015-01-01 14:03:30",32961,31.5,44180,7.84,102.2,6.45,5,9.6
"2015-01-01 14:33:30",32962,31.58,44170,7.89,106,6.69,3.7,11.3
"2015-01-01 15:03:30",32963,31.48,44180,7.91,107.6,6.8,3.5,13.2
"2015-01-01 15:33:30",32964,31.44,44320,7.93,109,6.89,3.5,14
"2015-01-01 16:03:30",32965,31.36,44480,7.94,113.8,7.19,3,13.7
"2015-01-01 16:33:30",32966,31.29,44720,7.93,109.6,6.93,3.5,12.3
"2015-01-01 17:03:30",32967,31.21,44920,7.94,106.7,6.75,4.1,11.9
"2015-01-01 17:33:30",32968,30.98,45070,7.92,103,6.54,3.8,11.1
"2015-01-01 18:03:30",32969,30.92,45250,7.92,102.4,6.5,3.5,9.9
"2015-01-01 18:33:30",32970,30.81,45120,7.88,99.4,6.32,4.1,9.3
"2015-01-01 19:03:30",32971,30.82,45320,7.88,98.5,6.26,4,9
"2015-01-01 19:33:30",32972,30.96,45380,7.93,103.6,6.57,3,9.9
"2015-01-01 20:03:30",32973,30.65,45250,7.88,98.2,6.26,3.2,7.7
"2015-01-01 20:33:30",32974,30.65,45060,7.88,97.9,6.24,3.8,8.3
"2015-01-01 21:03:30",32975,30.62,44970,7.88,98.5,6.29,3.7,8.7
"2015-01-01 21:33:30",32976,30.53,44820,7.86,96.6,6.18,3.7,8.4
"2015-01-01 22:03:30",32977,30.47,44600,7.83,93.5,5.99,3.3,7.3
"2015-01-01 22:33:30",32978,30.48,44440,7.82,94,6.03,3.2,6.6
"2015-01-01 23:03:30",32979,30.49,44220,7.81,93.7,6.01,3,5.5
"2015-01-01 23:33:30",32980,30.5,44000,7.8,93,5.97,3.3,5.8
"2015-01-02 00:03:30",32981,30.49,43820,7.79,92.6,5.95,3.5,5.1
"2015-01-02 00:33:30",32982,30.45,43670,7.75,89.8,5.78,4.8,6
"2015-01-02 01:03:30",32983,30.43,43550,7.73,90.8,5.85,4.2,5
"2015-01-02 01:33:30",32984,30.37,43520,7.78,91.8,5.92,3.3,5.4
"2015-01-02 02:03:30",32985,30.36,43520,7.79,92,5.94,2.3,5.2
"2015-01-02 02:33:30",32986,30.34,43650,7.8,92.1,5.94,2,5.8
"2015-01-02 03:03:30",32987,30.35,43900,7.79,91.6,5.9,3.5,6
"2015-01-02 03:33:30",32988,30.31,44080,7.79,90.9,5.85,4.9,6.1
"2015-01-02 04:03:30",32989,30.31,44380,7.79,89.7,5.77,4.8,6.7
"2015-01-02 04:33:30",32990,30.32,44780,7.82,91.7,5.89,5.8,7.7
"2015-01-02 05:03:30",32991,30.39,45250,7.84,92.1,5.89,6.5,8.3
"2015-01-02 05:33:30",32992,30.32,45620,7.84,89.1,5.7,11.6,7.4
"2015-01-02 06:03:30",32993,30.24,45900,7.84,87.9,5.63,11.1,6.1
"2015-01-02 06:33:30",32994,30.22,46030,7.85,90.8,5.81,6.8,6
"2015-01-02 07:03:30",32995,30.22,46050,7.84,87.6,5.61,5.4,4.7
"2015-01-02 07:33:30",32996,30.23,46030,7.85,89.1,5.7,3.9,4.9
"2015-01-02 08:03:30",32997,30.32,46020,7.85,88.7,5.67,5,5
"2015-01-02 08:33:30",32998,30.37,45820,7.85,89.6,5.72,5.2,5.7
"2015-01-02 09:03:30",32999,30.41,45560,7.85,91.4,5.84,6.4,7.1
"2015-01-02 09:33:30",33000,30.44,45460,7.85,91.7,5.86,4.8,6.1
"2015-01-02 10:03:30",33001,30.49,45280,7.84,92.6,5.92,4.8,7.5
"2015-01-02 10:33:30",33002,30.54,45050,7.84,92.7,5.92,4.3,6.5
"2015-01-02 11:03:30",33003,30.55,44810,7.83,92.8,5.94,3.7,6.2
"2015-01-02 11:33:30",33004,30.54,44590,7.82,92.8,5.94,3.3,6.7
"2015-01-02 12:03:30",33005,30.64,44420,7.82,94.4,6.04,3.8,6.7
"2015-01-02 12:33:30",33006,30.68,44220,7.83,95.6,6.12,3.3,6.8
"2015-01-02 13:03:30",33007,30.79,43990,7.82,97.4,6.23,5.5,6.6
"2015-01-02 13:33:30",33008,30.75,43880,7.78,96.5,6.18,5.9,7.2
"2015-01-02 14:03:30",33009,30.99,43930,7.87,102,6.5,2.8,8.5
"2015-01-02 14:33:30",33010,30.95,43900,7.88,104,6.64,3,9.1
"2015-01-02 15:03:30",33011,31.07,44020,7.88,106,6.74,6.4,11.2
"2015-01-02 15:33:30",33012,30.94,44100,7.88,103,6.56,6.3,11.3
"2015-01-02 16:03:30",33013,30.89,44240,7.89,104,6.63,5,12.2
"2015-01-02 16:33:30",33014,30.74,44410,7.88,100.9,6.45,4.5,9.7
"2015-01-02 17:03:30",33015,30.68,44520,7.87,99.3,6.35,5.2,9.7
"2015-01-02 17:33:30",33016,30.74,44980,7.89,100.5,6.41,5.9,8.9
"2015-01-02 18:03:30",33017,30.73,45320,7.91,101,6.43,5.1,8.6
"2015-01-02 18:33:30",33018,30.6,45470,7.9,99.3,6.33,3.8,7.9
"2015-01-02 19:03:30",33019,30.41,45420,7.9,97.9,6.26,5.7,8.3
"2015-01-02 19:33:30",33020,30.53,45570,7.89,97.9,6.25,3.5,6.9
"2015-01-02 20:03:30",33021,30.54,45670,7.89,97.8,6.23,3,6.2
"2015-01-02 20:33:30",33022,30.5,45590,7.89,97.8,6.24,3.2,7
"2015-01-02 21:03:30",33023,30.42,45450,7.88,96.8,6.19,3.5,7.4
"2015-01-02 21:33:30",33024,30.37,45120,7.88,96.8,6.2,3.7,6.7
"2015-01-02 22:03:30",33025,30.32,45000,7.87,96.2,6.17,3.7,7.2
"2015-01-02 22:33:30",33026,30.26,44770,7.85,95.1,6.11,3.6,6.4
"2015-01-02 23:03:30",33027,30.22,44550,7.84,94.4,6.07,3.2,5.8
"2015-01-02 23:33:30",33028,30.17,44340,7.83,93.9,6.05,3.2,5.4
"2015-01-03 00:03:30",33029,30.11,44050,7.82,93,6.01,3,4.3
"2015-01-03 00:33:30",33030,30.05,43810,7.81,92.6,5.99,3.6,5.2
"2015-01-03 01:03:30",33031,30,43630,7.77,89.1,5.78,5.6,4.3
"2015-01-03 01:33:30",33032,30,43550,7.76,90.6,5.88,5.8,4.9
"2015-01-03 02:03:30",33033,29.96,43410,7.75,90.9,5.9,4,4.6
"2015-01-03 02:33:30",33034,29.88,43390,7.78,88.7,5.77,3.4,4
"2015-01-03 03:03:30",33035,29.84,43460,7.8,89.4,5.81,2,4.1
"2015-01-03 03:33:30",33036,29.85,43560,7.8,91.2,5.93,3.1,3.9
"2015-01-03 04:03:30",33037,29.6,43170,7.79,91.2,5.96,3.2,4.7
"2015-01-03 04:33:30",33038,29.9,43960,7.8,91.2,5.91,4.9,6
"2015-01-03 05:03:30",33039,29.98,44460,7.81,91.4,5.91,5.8,5.8
"2015-01-03 05:33:30",33040,30.05,44950,7.83,91.9,5.92,5.7,6.2
"2015-01-03 06:03:30",33041,30.11,45440,7.84,90.2,5.8,8.3,6.7
"2015-01-03 06:33:30",33042,29.96,45870,7.84,88.1,5.67,11.8,6.3
"2015-01-03 07:03:30",33043,29.9,46070,7.85,88.3,5.68,5.3,4.4
"2015-01-03 07:33:30",33044,29.86,46010,7.85,87.2,5.61,4.5,5
"2015-01-03 08:03:30",33045,29.94,46080,7.86,88.4,5.68,4.4,5.3
"2015-01-03 08:33:30",33046,30.01,46130,7.86,88.8,5.7,4.2,5.3
"2015-01-03 09:03:30",33047,30.05,46140,7.86,88.9,5.7,4,4.7
"2015-01-03 09:33:30",33048,30.13,45800,7.86,90.1,5.78,6.3,5.2
"2015-01-03 10:03:30",33049,30.16,45580,7.86,92,5.9,5.6,5.7
"2015-01-03 10:33:30",33050,30.21,45400,7.86,91.7,5.89,5.2,5.1
"2015-01-03 11:03:30",33051,30.25,45120,7.85,92.2,5.92,4.5,5.8
"2015-01-03 11:33:30",33052,30.27,44830,7.85,92.8,5.96,3.8,5.6
"2015-01-03 12:03:30",33053,30.3,44530,7.84,93,5.98,3.7,5.4
"2015-01-03 12:33:30",33054,30.29,44350,7.83,92.8,5.97,4,5.8
"2015-01-03 13:03:30",33055,30.21,44070,7.83,93.5,6.03,4.5,5.9
"2015-01-03 13:33:30",33056,30.28,43840,7.84,95.1,6.13,4.9,6.9
"2015-01-03 14:03:30",33057,30.23,43640,7.82,95.1,6.14,6.1,7.5
"2015-01-03 14:33:30",33058,30.21,43500,7.8,94.7,6.12,8.3,6.9
"2015-01-03 15:03:30",33059,30.21,43560,7.84,97,6.27,5.7,8.5
"2015-01-03 15:33:30",33060,30.19,43640,7.86,99.5,6.43,3.1,9.2
"2015-01-03 16:03:30",33061,30.16,43690,7.86,99.5,6.43,5.3,11.3
"2015-01-03 16:33:30",33062,30.2,43900,7.85,96.5,6.23,4.5,8
"2015-01-03 17:03:30",33063,30.17,44050,7.85,96.1,6.2,5.1,8.4
"2015-01-03 17:33:30",33064,30.2,44390,7.84,94.3,6.07,4.4,5.8
"2015-01-03 18:03:30",33065,30.2,44670,7.86,95.9,6.17,4.1,7.2
"2015-01-03 18:33:30",33066,30.19,45160,7.88,97.4,6.26,4.9,6.6
"2015-01-03 19:03:30",33067,30.14,45420,7.88,95.5,6.13,4.9,6.6
"2015-01-03 19:33:30",33068,30.05,45290,7.88,95.5,6.14,3.9,6.3
"2015-01-03 20:03:30",33069,30.04,45470,7.87,94,6.04,3.6,5.5
"2015-01-03 20:33:30",33070,30.03,45690,7.87,94.2,6.05,3,5.5
"2015-01-03 21:03:30",33071,30.02,45710,7.88,94.9,6.1,2.7,5.4
"2015-01-03 21:33:30",33072,29.96,45680,7.87,93.3,6,3.5,5.9
"2015-01-03 22:03:30",33073,29.82,45260,7.86,93.6,6.05,4.5,5.6
"2015-01-03 22:33:30",33074,29.76,45010,7.86,93.4,6.04,3.7,5.9
"2015-01-03 23:03:30",33075,29.77,44820,7.85,92.6,5.99,3.4,4.9
"2015-01-03 23:33:30",33076,29.74,44560,7.83,91.6,5.94,3.2,4.5
"2015-01-04 00:03:30",33077,29.68,44350,7.82,91.2,5.93,3.5,4.6
"2015-01-04 00:33:30",33078,29.58,44080,7.81,90.9,5.92,3.1,3.9
"2015-01-04 01:03:30",33079,29.47,43740,7.8,90.4,5.91,3.4,4.3
"2015-01-04 01:33:30",33080,29.4,43500,7.79,90,5.89,4.2,3.8
"2015-01-04 02:03:30",33081,29.36,43360,7.76,89.1,5.84,5.8,3.9
"2015-01-04 02:33:30",33082,29.31,43260,7.75,88.4,5.8,4.7,3.9
"2015-01-04 03:03:30",33083,29.28,43240,7.75,88.6,5.82,7.8,4.3
"2015-01-04 03:33:30",33084,29.16,43220,7.79,89.6,5.89,3.2,3.6
"2015-01-04 04:03:30",33085,29.15,43280,7.8,89.1,5.87,2.8,3.7
"2015-01-04 04:33:30",33086,29.25,43530,7.79,89,5.84,4.1,4.8
"2015-01-04 05:03:30",33087,29.33,43830,7.79,88.4,5.79,5.9,4.2
"2015-01-04 05:33:30",33088,29.32,44000,7.8,89.3,5.84,4.8,3.5
"2015-01-04 06:03:30",33089,29.42,44450,7.8,89.1,5.81,6.2,3.5
"2015-01-04 06:33:30",33090,29.59,45430,7.83,88.1,5.71,9,5.6
"2015-01-04 07:03:30",33091,29.49,45730,7.85,89.3,5.79,11.8,5.2
"2015-01-04 07:33:30",33092,29.41,46130,7.84,85.8,5.56,9.1,4.2
"2015-01-04 08:03:30",33093,29.38,46300,7.85,86.8,5.62,6.4,5.2
"2015-01-04 08:33:30",33094,29.45,46200,7.85,87.6,5.67,4.9,3.6
"2015-01-04 09:03:30",33095,29.51,46340,7.85,86.3,5.58,4.3,4.1
"2015-01-04 09:33:30",33096,29.51,46330,7.85,86.5,5.59,4.2,4.4
"2015-01-04 10:03:30",33097,29.66,46010,7.85,88.6,5.72,5.4,4.9
"2015-01-04 10:33:30",33098,29.76,45840,7.86,89.7,5.78,5.6,4.7
"2015-01-04 11:03:30",33099,29.88,45580,7.85,90.7,5.84,4.6,5.5
"2015-01-04 11:33:30",33100,29.96,45310,7.85,91,5.86,4.5,4.9
"2015-01-04 12:03:30",33101,30.03,45020,7.85,92.9,5.99,3.7,3.3
"2015-01-04 12:33:30",33102,30.08,44740,7.84,92.4,5.96,4.2,4.1
"2015-01-04 13:03:30",33103,30.12,44500,7.84,92.9,5.99,4.5,4.5
"2015-01-04 13:33:30",33104,30.18,44300,7.84,93.7,6.04,4.4,4.9
"2015-01-04 14:03:30",33105,30.23,44100,7.84,95.2,6.14,4.4,5
"2015-01-04 14:33:30",33106,30.27,43850,7.84,97.2,6.27,6.4,7
"2015-01-04 15:03:30",33107,30.29,43710,7.82,96.9,6.25,9.2,7.1
"2015-01-04 15:33:30",33108,30.36,43770,7.85,99.2,6.39,5.7,7.5
"2015-01-04 16:03:30",33109,30.28,43670,7.89,101.7,6.56,3.8,9.5
"2015-01-04 16:33:30",33110,30.41,43750,7.9,103.2,6.65,5.7,10.8
"2015-01-04 17:03:30",33111,30.29,43930,7.87,99.6,6.42,5.6,9
"2015-01-04 17:33:30",33112,30.15,44190,7.85,96.3,6.21,5,5.7
"2015-01-04 18:03:30",33113,30.19,44320,7.86,97.8,6.31,3.9,7.6
"2015-01-04 18:33:30",33114,30.16,44640,7.88,99,6.38,4.4,7.9
"2015-01-04 19:03:30",33115,30.09,44890,7.87,97.5,6.28,4.6,7.4
"2015-01-04 19:33:30",33116,30.02,45220,7.88,97.7,6.29,4.5,8.4
"2015-01-04 20:03:30",33117,29.91,45500,7.88,96.5,6.22,4,6.6
"2015-01-04 20:33:30",33118,29.83,45450,7.87,95.4,6.16,4.3,7.3
"2015-01-04 21:03:30",33119,29.83,45690,7.87,95.3,6.14,3.8,6.4
"2015-01-04 21:33:30",33120,29.77,45860,7.87,94.3,6.08,3.6,6.2
"2015-01-04 22:03:30",33121,29.73,45880,7.88,94.7,6.11,3.5,6
"2015-01-04 22:33:30",33122,29.59,45480,7.87,94.4,6.12,4.3,6
"2015-01-04 23:03:30",33123,29.6,45370,7.86,93.9,6.08,3.7,6.4
"2015-01-04 23:33:30",33124,29.58,45140,7.85,92.9,6.03,3.4,5.9
"2015-01-05 00:03:30",33125,29.52,44840,7.83,91.8,5.97,3.2,5.1
"2015-01-05 00:33:30",33126,29.47,44640,7.83,91.5,5.96,3,4.6
"2015-01-05 01:03:30",33127,29.38,44250,7.82,91.6,5.98,3,3.8
"2015-01-05 11:03:30",33147,29.47,45910,7.88,94,6.09,6.4,5.6
"2015-01-05 11:33:30",33148,29.57,45660,7.88,94.1,6.09,5.9,6.7
"2015-01-05 12:03:30",33149,29.68,45450,7.88,94.7,6.12,5.5,6.6
"2015-01-05 12:33:30",33150,29.76,45190,7.87,95.6,6.19,4.8,6.3
"2015-01-05 13:03:30",33151,29.82,44910,7.87,96.4,6.24,4.1,6.5
"2015-01-05 13:33:30",33152,29.84,44720,7.86,96.3,6.23,4.4,6.6
"2015-01-05 14:03:30",33153,29.89,44430,7.86,96.6,6.25,4.7,6.3
"2015-01-05 14:33:30",33154,29.88,44210,7.86,97.3,6.3,4.9,7.6
"2015-01-05 15:03:30",33155,29.91,43990,7.86,98.3,6.37,5.9,6.9
"2015-01-05 15:33:30",33156,29.9,43810,7.85,98.3,6.38,9,9.1
"2015-01-05 16:03:30",33157,29.88,43710,7.82,97.2,6.31,7.2,7.6
"2015-01-05 16:33:30",33158,29.83,43730,7.89,101.3,6.58,3.6,9.6
"2015-01-05 17:03:30",33159,29.63,43540,7.9,101.4,6.62,3.2,9.6
"2015-01-05 17:33:30",33160,29.58,43200,7.88,100.9,6.6,5.1,12.2
"2015-01-05 18:03:30",33161,29.64,43600,7.89,100.8,6.57,4.1,12
"2015-01-05 18:33:30",33162,29.69,44080,7.87,98.5,6.41,4.1,9.5
"2015-01-05 19:03:30",33163,29.71,44490,7.87,98.2,6.37,3.5,9.5
"2015-01-05 19:33:30",33164,29.64,44700,7.88,98.2,6.38,4,9.6
"2015-01-05 20:03:30",33165,29.57,45040,7.89,98.7,6.41,4.5,8.8
"2015-01-05 20:33:30",33166,29.53,45320,7.89,97.3,6.31,3.5,7.1
"2015-01-05 21:03:30",33167,29.48,45190,7.87,95.5,6.21,3.9,8.4
"2015-01-05 21:33:30",33168,29.4,45420,7.89,96.4,6.26,3.2,7.5
"2015-01-05 22:03:30",33169,29.4,45830,7.88,95.4,6.19,2.9,5.9
"2015-01-05 22:33:30",33170,29.3,45660,7.88,95.5,6.21,2.6,6.3
"2015-01-05 23:03:30",33171,29.16,45290,7.88,95.1,6.21,3.5,6.8
"2015-01-05 23:33:30",33172,29.2,45220,7.87,94.3,6.15,3.4,6.8
"2015-01-06 00:03:30",33173,29.2,45020,7.86,93.7,6.12,3.5,6.4
"2015-01-06 00:33:30",33174,29.2,44800,7.85,92.6,6.05,3.4,6.1
"2015-01-06 01:03:30",33175,29.19,44430,7.84,92,6.02,3.8,5.8
"2015-01-06 01:33:30",33176,29.14,44130,7.83,91.2,5.98,3.5,5.3
"2015-01-06 02:03:30",33177,29.1,43910,7.82,91.2,5.99,3.6,4.9
"2015-01-06 02:33:30",33178,29.05,43620,7.81,90.7,5.97,3.6,5.4
"2015-01-06 03:03:30",33179,28.99,43440,7.78,89.9,5.93,3.9,3.4
"2015-01-06 03:33:30",33180,28.75,42050,7.77,89.6,5.97,27.9,5.4
"2015-01-06 04:03:30",33181,28.1,38720,7.8,90.9,6.2,70.4,7.3
"2015-01-06 04:33:30",33182,28.36,41360,7.81,90.9,6.11,14.9,4.6
"2015-01-06 05:03:30",33183,28.8,43060,7.81,90.5,6,4.5,5.5
"2015-01-06 05:33:30",33184,27.94,38680,7.81,90.1,6.16,7.7,4.8
"2015-01-06 06:03:30",33185,28.54,41920,7.8,90.8,6.07,4.6,4.5
"2015-01-06 06:33:30",33186,28.64,41970,7.82,90.8,6.06,6,5.8
"2015-01-06 07:03:30",33187,28.53,41580,7.82,91.3,6.11,4.7,6
"2015-01-06 07:33:30",33188,28.48,41750,7.85,92.8,6.21,4.9,6.7
"2015-01-06 08:03:30",33189,28.9,43830,7.84,91.9,6.06,4.8,6.2
"2015-01-06 08:33:30",33190,28.96,44820,7.85,89.2,5.85,5.3,5.4
"2015-01-06 09:03:30",33191,28.83,45150,7.86,90.1,5.92,4.4,5.5
"2015-01-06 09:33:30",33192,28.98,45420,7.85,90.3,5.91,4.9,5.8
"2015-01-06 10:03:30",33193,28.97,45590,7.86,90.2,5.9,3.7,5.3
"2015-01-06 10:33:30",33194,28.94,45410,7.89,93.6,6.13,2.9,5.8
"2015-01-06 11:03:30",33195,28.97,45430,7.87,91.1,5.96,4.3,5.3
"2015-01-06 11:33:30",33196,29.06,44990,7.88,92.8,6.08,6.4,6.3
"2015-01-06 12:03:30",33197,29.1,44860,7.87,93.3,6.11,5.8,7.1
"2015-01-06 12:33:30",33198,29.12,44860,7.87,92.5,6.05,4.3,6.8
"2015-01-06 13:03:30",33199,29.27,44570,7.86,91.5,5.98,4.4,5.5
"2015-01-06 13:33:30",33200,29.34,44420,7.86,93.5,6.11,4.6,5.6
"2015-01-06 14:03:30",33201,29.38,44220,7.86,93.4,6.1,4.5,6.8
"2015-01-06 14:33:30",33202,29.41,43900,7.85,93.4,6.11,4.6,6
"2015-01-06 15:03:30",33203,29.47,43580,7.86,95.1,6.22,4.9,8
"2015-01-06 15:33:30",33204,29.45,43240,7.85,96.3,6.31,6.4,7.6
"2015-01-06 16:03:30",33205,29.48,42980,7.85,97.7,6.4,5.3,9.9
"2015-01-06 16:33:30",33206,29.38,42870,7.82,97.3,6.39,6.1,8.6
"2015-01-06 17:03:30",33207,29.33,42770,7.89,100.1,6.58,4.1,9.8
"2015-01-06 17:33:30",33208,29.33,42880,7.9,101.4,6.66,4.4,11.2
"2015-01-06 18:03:30",33209,29.18,42120,7.91,102.4,6.77,3.7,13
"2015-01-06 18:33:30",33210,29.17,42190,7.88,100.5,6.64,4.6,10.9
"2015-01-06 19:03:30",33211,29.26,42910,7.88,99.5,6.55,3.6,10.9
"2015-01-06 19:33:30",33212,29.3,43670,7.86,95.2,6.24,3.8,7.9
"2015-01-06 20:03:30",33213,29.2,43900,7.87,96.7,6.34,3.7,8.8
"2015-01-06 20:33:30",33214,29.11,44390,7.88,96.6,6.33,3.7,8.1
"2015-01-06 21:03:30",33215,29.06,44790,7.88,94.9,6.22,3.6,7.8
"2015-01-06 21:33:30",33216,28.9,44540,7.87,92.7,6.1,3.1,6.7
"2015-01-06 22:03:30",33217,28.98,44860,7.87,93.1,6.11,3,7.8
"2015-01-06 22:33:30",33218,28.91,44980,7.87,92.3,6.05,2.7,7.9
"2015-01-06 23:03:30",33219,28.89,45040,7.89,94.6,6.21,2.1,7.2
"2015-01-06 23:33:30",33220,28.78,44980,7.88,92.5,6.08,3.1,6
"2015-01-07 00:03:30",33221,28.74,44750,7.87,91.6,6.03,3.2,5.6
"2015-01-07 00:33:30",33222,28.77,44520,7.86,91.2,6.01,2.8,6.6
"2015-01-07 01:03:30",33223,28.73,44240,7.84,89.5,5.91,2.3,5.4
"2015-01-07 01:33:30",33224,28.65,43910,7.84,89.4,5.92,2.3,4.4
"2015-01-07 02:03:30",33225,28.53,43470,7.82,88.4,5.87,2.3,4.6
"2015-01-07 02:33:30",33226,28.45,43180,7.82,87.7,5.84,2.4,3.7
"2015-01-07 03:03:30",33227,28.38,42940,7.81,87.3,5.83,3.6,4.5
"2015-01-07 03:33:30",33228,28.3,42700,7.79,87.4,5.85,3.5,3.4
"2015-01-07 04:03:30",33229,28.22,42620,7.78,87.2,5.84,3.3,4.3
"2015-01-07 04:33:30",33230,28.12,42310,7.76,88.8,5.97,3.2,4.6
"2015-01-07 05:03:30",33231,28.01,42370,7.79,87.8,5.91,2.2,4.3
"2015-01-07 05:33:30",33232,28.02,42510,7.81,87.2,5.87,2.2,4
"2015-01-07 06:03:30",33233,28.04,42600,7.81,88.2,5.93,2.1,4.4
"2015-01-07 06:33:30",33234,28.14,42910,7.79,86.3,5.78,2.9,4.9
"2015-01-07 07:03:30",33235,28.29,43180,7.81,87.7,5.86,2.5,4.1
"2015-01-07 07:33:30",33236,28.46,43500,7.81,87.9,5.84,2.5,4.9
"2015-01-07 08:03:30",33237,28.58,44040,7.83,88,5.83,3.4,5.7
"2015-01-07 08:33:30",33238,28.67,44910,7.85,89.2,5.88,6.6,5.4
"2015-01-07 09:03:30",33239,28.54,45070,7.86,89.5,5.91,5.6,5.9
"2015-01-07 09:33:30",33240,28.12,45000,7.87,89.4,5.94,4,5.1
"2015-01-07 10:03:30",33241,28.53,44850,7.86,89.7,5.93,4,5.2
"2015-01-07 10:33:30",33242,28.53,45290,7.87,90.9,6,3.1,4.3
"2015-01-07 11:03:30",33243,28.39,45510,7.87,90.2,5.96,3.1,4.9
"2015-01-07 11:33:30",33244,28.51,45310,7.88,92.3,6.09,3.3,5.8
"2015-01-07 12:03:30",33245,28.7,44990,7.89,94.1,6.2,5.7,6.8
"2015-01-07 12:33:30",33246,28.83,44780,7.89,95.2,6.26,4,6.1
"2015-01-07 13:03:30",33247,28.92,44670,7.88,95.2,6.25,3.7,5.7
"2015-01-07 13:33:30",33248,29.04,44480,7.88,95.6,6.27,3.4,6.3
"2015-01-07 14:03:30",33249,29.17,44320,7.88,96.5,6.32,3.1,6.4
"2015-01-07 14:33:30",33250,29.25,44040,7.88,97,6.36,3.5,5.7
"2015-01-07 15:03:30",33251,29.29,43830,7.88,97,6.35,4.1,5.9
"2015-01-07 15:33:30",33252,29.26,43510,7.88,97.2,6.38,4.2,6.5
"2015-01-07 16:03:30",33253,29.23,43260,7.88,98.4,6.46,5.8,7.6
"2015-01-07 16:33:30",33254,29.17,43030,7.87,98.8,6.51,7.6,9.7
"2015-01-07 17:03:30",33255,29.14,42870,7.84,98.5,6.49,7,9.2
"2015-01-07 17:33:30",33256,29.02,42840,7.9,100.9,6.66,3.7,10.6
"2015-01-07 18:03:30",33257,29,42770,7.91,100.8,6.66,3.5,8.8
"2015-01-07 18:33:30",33258,28.82,41870,7.91,101.1,6.72,3.7,11.1
"2015-01-07 19:03:30",33259,28.89,42200,7.89,100,6.64,3.5,11.3
"2015-01-07 19:33:30",33260,28.94,42880,7.88,98.6,6.52,3.4,9.6
"2015-01-07 20:03:30",33261,28.98,43240,7.88,97.9,6.46,3.5,10.2
"2015-01-07 20:33:30",33262,29.01,43720,7.88,97.5,6.42,2.8,8.3
"2015-01-07 21:03:30",33263,28.8,44150,7.9,98.1,6.47,3.5,8.3
"2015-01-07 21:33:30",33264,28.75,44520,7.89,96.4,6.36,2.9,8.6
"2015-01-07 22:03:30",33265,28.66,44560,7.88,94.5,6.24,3.7,7.7
"2015-01-07 22:33:30",33266,28.55,44730,7.88,93.9,6.21,2.2,7.8
"2015-01-07 23:03:30",33267,28.59,44830,7.88,94.5,6.24,2.1,6.8
"2015-01-07 23:33:30",33268,28.53,44830,7.89,94.3,6.23,2,7.1
"2015-01-08 00:03:30",33269,28.45,44910,7.88,93.5,6.18,1.8,7
"2015-01-08 00:33:30",33270,28.36,44570,7.87,92.6,6.14,2.5,6.7
"2015-01-08 01:03:30",33271,28.39,44380,7.86,91.4,6.07,2.6,5.6
"2015-01-08 01:33:30",33272,28.43,44160,7.85,90.7,6.02,2.1,6
